transaction_id,account_id,applicant_id,date,description,amount,raw_type,balance_after,true_category
TX-013-00104,AC-013-CUR,APP-013,2026-05-10,ADMIRAL INSURANCE,-40.0,DD,1426.22,insurance
TX-013-00106,AC-013-CUR,APP-013,2026-05-10,SAINSBURYS,-65.59,DEB,1360.63,groceries
TX-013-00111,AC-013-CUR,APP-013,2026-05-12,TRAINLINE,-25.61,DEB,1335.02,transport
TX-013-00113,AC-013-CUR,APP-013,2026-05-14,NETFLIX.COM,-9.53,DEB,1325.49,subscriptions
TX-013-00109,AC-013-CUR,APP-013,2026-05-16,STAGECOACH BUS,-26.75,DEB,1298.74,transport
TX-013-00107,AC-013-CUR,APP-013,2026-05-17,MORRISONS,-74.5,DEB,1224.24,groceries
TX-013-00120,AC-013-CUR,APP-013,2026-05-17,AMAZON.CO.UK,-62.02,DEB,1162.22,shopping
TX-013-00122,AC-013-CUR,APP-013,2026-05-17,H AND M,-15.65,DEB,1146.57,shopping
TX-013-00116,AC-013-CUR,APP-013,2026-05-19,NANDOS,-19.91,DEB,1126.66,dining
TX-013-00117,AC-013-CUR,APP-013,2026-05-23,NANDOS,-32.78,DEB,1093.88,dining
TX-013-00108,AC-013-CUR,APP-013,2026-05-24,ASDA SUPERSTORE,-52.39,DEB,1041.49,groceries
TX-013-00118,AC-013-CUR,APP-013,2026-05-24,NANDOS,-14.26,DEB,1027.23,dining
TX-013-00121,AC-013-CUR,APP-013,2026-05-24,ASOS,-31.47,DEB,995.76,shopping
TX-013-00110,AC-013-CUR,APP-013,2026-05-26,STAGECOACH BUS,-22.09,DEB,973.67,transport
TX-013-00098,AC-013-CUR,APP-013,2026-05-28,NORTHWIND PLC SALARY,771.66,BGC,1745.33,income
TX-013-00125,AC-013-CUR,APP-013,2026-06-01,DWP UC PAYMENT,1000.0,FPI,2745.33,benefits
TX-013-00126,AC-013-CUR,APP-013,2026-06-01,MORTGAGE NATWEST,-700.0,DD,2045.33,rent_mortgage
TX-013-00131,AC-013-CUR,APP-013,2026-06-03,MORRISONS,-80.7,DEB,1964.63,groceries
TX-013-00135,AC-013-CUR,APP-013,2026-06-04,SHELL FUEL,-18.62,DEB,1946.01,transport
TX-013-00138,AC-013-CUR,APP-013,2026-06-04,DISNEY PLUS,-7.86,DEB,1938.15,subscriptions
TX-013-00127,AC-013-CUR,APP-013,2026-06-05,THAMES WATER,-90.0,DD,1848.15,utilities
TX-013-00128,AC-013-CUR,APP-013,2026-06-06,VODAFONE MOBILE,-60.0,DD,1788.15,utilities
TX-013-00129,AC-013-CUR,APP-013,2026-06-07,LB COUNCIL TAX,-90.0,DD,1698.15,council_tax
TX-013-00136,AC-013-CUR,APP-013,2026-06-08,STAGECOACH BUS,-22.18,DEB,1675.97,transport
TX-013-00143,AC-013-CUR,APP-013,2026-06-08,H AND M,-32.23,DEB,1643.74,shopping
TX-013-00130,AC-013-CUR,APP-013,2026-06-10,ADMIRAL INSURANCE,-40.0,DD,1603.74,insurance
TX-013-00132,AC-013-CUR,APP-013,2026-06-10,ASDA SUPERSTORE,-59.12,DEB,1544.62,groceries
TX-013-00144,AC-013-CUR,APP-013,2026-06-10,ASOS,-81.89,DEB,1462.73,shopping
TX-013-00133,AC-013-CUR,APP-013,2026-06-17,LIDL,-64.24,DEB,1398.49,groceries
TX-013-00146,AC-013-CUR,APP-013,2026-06-19,ODEON,-28.06,DEB,1370.43,entertainment
TX-013-00145,AC-013-CUR,APP-013,2026-06-20,STEAM GAMES,-16.6,DEB,1353.83,entertainment
TX-013-00139,AC-013-CUR,APP-013,2026-06-22,DISNEY PLUS,-10.47,DEB,1343.36,subscriptions
TX-013-00140,AC-013-CUR,APP-013,2026-06-23,GREGGS,-15.48,DEB,1327.88,dining
TX-013-00134,AC-013-CUR,APP-013,2026-06-24,ALDI,-67.25,DEB,1260.63,groceries
TX-013-00137,AC-013-CUR,APP-013,2026-06-25,SHELL FUEL,-22.88,DEB,1237.75,transport
TX-013-00141,AC-013-CUR,APP-013,2026-06-25,PRET A MANGER,-18.7,DEB,1219.05,dining
TX-013-00142,AC-013-CUR,APP-013,2026-06-25,JUST EAT,-14.09,DEB,1204.96,dining
TX-013-00124,AC-013-CUR,APP-013,2026-06-28,CARE STAFFING PARTTIME SALARY,820.52,BGC,2025.48,income
TX-014-00002,AC-014-CUR,APP-014,2026-01-01,RENT LETTINGS DIRECT,-980.0,DD,1428.96,rent_mortgage
TX-014-00007,AC-014-CUR,APP-014,2026-01-03,ALDI,-102.99,DEB,1325.97,groceries
TX-014-00021,AC-014-CUR,APP-014,2026-01-03,JUST EAT,-33.63,DEB,1292.34,dining
TX-014-00022,AC-014-CUR,APP-014,2026-01-04,GREGGS,-10.64,DEB,1281.7,dining
TX-014-00003,AC-014-CUR,APP-014,2026-01-05,EDF ENERGY,-96.0,DD,1185.7,utilities
TX-014-00004,AC-014-CUR,APP-014,2026-01-06,VODAFONE MOBILE,-64.0,DD,1121.7,utilities
TX-014-00005,AC-014-CUR,APP-014,2026-01-07,LB COUNCIL TAX,-140.0,DD,981.7,council_tax
TX-014-00018,AC-014-CUR,APP-014,2026-01-09,NANDOS,-30.34,DEB,951.36,dining
TX-014-00019,AC-014-CUR,APP-014,2026-01-09,GREGGS,-24.36,DEB,927.0,dining
TX-014-00027,AC-014-CUR,APP-014,2026-01-09,ODEON,-9.8,DEB,917.2,entertainment
TX-014-00006,AC-014-CUR,APP-014,2026-01-10,AVIVA INSURANCE,-60.0,DD,857.2,insurance
TX-014-00008,AC-014-CUR,APP-014,2026-01-10,ASDA SUPERSTORE,-112.57,DEB,744.63,groceries
TX-014-00016,AC-014-CUR,APP-014,2026-01-10,NETFLIX.COM,-9.74,DEB,734.89,subscriptions
TX-014-00012,AC-014-CUR,APP-014,2026-01-13,TRAINLINE,-37.52,DEB,697.37,transport
TX-014-00015,AC-014-CUR,APP-014,2026-01-13,SPOTIFY,-9.0,DEB,688.37,subscriptions
TX-014-00024,AC-014-CUR,APP-014,2026-01-13,ARGOS,-57.0,DEB,631.37,shopping
TX-014-00014,AC-014-CUR,APP-014,2026-01-16,AMAZON PRIME,-10.32,DEB,621.05,subscriptions
TX-014-00009,AC-014-CUR,APP-014,2026-01-17,SAINSBURYS,-93.9,DEB,527.15,groceries
TX-014-00020,AC-014-CUR,APP-014,2026-01-18,JUST EAT,-11.51,DEB,515.64,dining
TX-014-00017,AC-014-CUR,APP-014,2026-01-21,DELIVEROO,-33.44,DEB,482.2,dining
TX-014-00025,AC-014-CUR,APP-014,2026-01-22,AMAZON.CO.UK,-79.58,DEB,402.62,shopping
TX-014-00026,AC-014-CUR,APP-014,2026-01-22,ARGOS,-30.43,DEB,372.19,shopping
TX-014-00010,AC-014-CUR,APP-014,2026-01-24,ASDA SUPERSTORE,-71.65,DEB,300.54,groceries
TX-014-00011,AC-014-CUR,APP-014,2026-01-25,SHELL FUEL,-44.29,DEB,256.25,transport
TX-014-00023,AC-014-CUR,APP-014,2026-01-25,AMAZON.CO.UK,-66.82,DEB,189.43,shopping
TX-014-00013,AC-014-CUR,APP-014,2026-01-26,TFL TRAVEL,-47.99,DEB,141.44,transport
TX-014-00028,AC-014-CUR,APP-014,2026-01-26,STEAM GAMES,-35.76,DEB,105.68,entertainment
TX-014-00029,AC-014-CUR,APP-014,2026-01-26,TRANSFER TO SAVINGS ACCOUNT,-250.0,TFR,-144.32,internal_transfer
TX-014-00030,AC-014-SAV,APP-014,2026-01-26,TRANSFER FROM CURRENT ACCOUNT,250.0,TFR,2383.08,internal_transfer
TX-014-00001,AC-014-CUR,APP-014,2026-01-28,CARE STAFFING PARTTIME SALARY,3032.75,BGC,2888.43,income
TX-014-00032,AC-014-CUR,APP-014,2026-02-01,RENT PROPERTYCO,-980.0,DD,1908.43,rent_mortgage
TX-014-00037,AC-014-CUR,APP-014,2026-02-03,MORRISONS,-88.76,DEB,1819.67,groceries
TX-014-00049,AC-014-CUR,APP-014,2026-02-04,NANDOS,-24.47,DEB,1795.2,dining
TX-014-00033,AC-014-CUR,APP-014,2026-02-05,BRITISH GAS,-96.0,DD,1699.2,utilities
TX-014-00034,AC-014-CUR,APP-014,2026-02-06,THAMES WATER,-64.0,DD,1635.2,utilities
TX-014-00041,AC-014-CUR,APP-014,2026-02-06,SHELL FUEL,-35.81,DEB,1599.39,transport
TX-014-00035,AC-014-CUR,APP-014,2026-02-07,CITY COUNCIL TAX,-140.0,DD,1459.39,council_tax
TX-014-00045,AC-014-CUR,APP-014,2026-02-07,SPOTIFY,-9.94,DEB,1449.45,subscriptions
TX-014-00054,AC-014-CUR,APP-014,2026-02-08,ARGOS,-20.26,DEB,1429.19,shopping
TX-014-00044,AC-014-CUR,APP-014,2026-02-09,SHELL FUEL,-44.67,DEB,1384.52,transport
TX-014-00036,AC-014-CUR,APP-014,2026-02-10,DIRECT LINE INSURANCE,-60.0,DD,1324.52,insurance
TX-014-00038,AC-014-CUR,APP-014,2026-02-10,SUMUP *CORNER MART,-83.22,DEB,1241.3,groceries
TX-014-00051,AC-014-CUR,APP-014,2026-02-10,ASOS,-52.34,DEB,1188.96,shopping
TX-014-00048,AC-014-CUR,APP-014,2026-02-11,NANDOS,-24.17,DEB,1164.79,dining
TX-014-00050,AC-014-CUR,APP-014,2026-02-12,JUST EAT,-22.14,DEB,1142.65,dining
TX-014-00052,AC-014-CUR,APP-014,2026-02-13,EBAY,-32.67,DEB,1109.98,shopping
TX-014-00055,AC-014-CUR,APP-014,2026-02-13,STEAM GAMES,-15.43,DEB,1094.55,entertainment
TX-014-00053,AC-014-CUR,APP-014,2026-02-16,H AND M,-38.3,DEB,1056.25,shopping
TX-014-00039,AC-014-CUR,APP-014,2026-02-17,SAINSBURYS,-92.57,DEB,963.68,groceries
TX-014-00042,AC-014-CUR,APP-014,2026-02-17,STAGECOACH BUS,-30.52,DEB,933.16,transport
TX-014-00047,AC-014-CUR,APP-014,2026-02-23,PRET A MANGER,-9.79,DEB,923.37,dining
TX-014-00040,AC-014-CUR,APP-014,2026-02-24,TESCO STORES,-116.7,DEB,806.67,groceries
TX-014-00043,AC-014-CUR,APP-014,2026-02-24,TFL TRAVEL,-38.55,DEB,768.12,transport
TX-014-00046,AC-014-CUR,APP-014,2026-02-26,NETFLIX.COM,-7.65,DEB,760.47,subscriptions
TX-014-00056,AC-014-CUR,APP-014,2026-02-26,ODEON,-35.41,DEB,725.06,entertainment
TX-014-00057,AC-014-CUR,APP-014,2026-02-26,TRANSFER TO SAVINGS ACCOUNT,-250.0,TFR,475.06,internal_transfer
TX-014-00058,AC-014-SAV,APP-014,2026-02-26,TRANSFER FROM CURRENT ACCOUNT,250.0,TFR,2633.08,internal_transfer
TX-014-00031,AC-014-CUR,APP-014,2026-02-28,BLUEBIRD MEDIA PAYROLL,3041.8,BGC,3516.86,income
TX-014-00060,AC-014-CUR,APP-014,2026-03-01,MORTGAGE NATWEST,-980.0,DD,2536.86,rent_mortgage
TX-014-00075,AC-014-CUR,APP-014,2026-03-01,JUST EAT,-24.85,DEB,2512.01,dining
TX-014-00065,AC-014-CUR,APP-014,2026-03-03,ALDI,-101.85,DEB,2410.16,groceries
TX-014-00079,AC-014-CUR,APP-014,2026-03-04,DELIVEROO,-25.51,DEB,2384.65,dining
TX-014-00061,AC-014-CUR,APP-014,2026-03-05,OCTOPUS ENERGY,-96.0,DD,2288.65,utilities
TX-014-00062,AC-014-CUR,APP-014,2026-03-06,VODAFONE MOBILE,-64.0,DD,2224.65,utilities
TX-014-00063,AC-014-CUR,APP-014,2026-03-07,CITY COUNCIL TAX,-140.0,DD,2084.65,council_tax
TX-014-00064,AC-014-CUR,APP-014,2026-03-10,ADMIRAL INSURANCE,-60.0,DD,2024.65,insurance
TX-014-00066,AC-014-CUR,APP-014,2026-03-10,SAINSBURYS,-104.2,DEB,1920.45,groceries
TX-014-00073,AC-014-CUR,APP-014,2026-03-14,DISNEY PLUS,-7.77,DEB,1912.68,subscriptions
TX-014-00078,AC-014-CUR,APP-014,2026-03-15,PRET A MANGER,-31.79,DEB,1880.89,dining
TX-014-00081,AC-014-CUR,APP-014,2026-03-15,ASOS,-69.28,DEB,1811.61,shopping
TX-014-00067,AC-014-CUR,APP-014,2026-03-17,TESCO STORES,-91.38,DEB,1720.23,groceries
TX-014-00077,AC-014-CUR,APP-014,2026-03-17,JUST EAT,-26.66,DEB,1693.57,dining
TX-014-00069,AC-014-CUR,APP-014,2026-03-19,STAGECOACH BUS,-43.53,DEB,1650.04,transport
TX-014-00074,AC-014-CUR,APP-014,2026-03-19,NETFLIX.COM,-12.13,DEB,1637.91,subscriptions
TX-014-00076,AC-014-CUR,APP-014,2026-03-19,NANDOS,-32.67,DEB,1605.24,dining
TX-014-00071,AC-014-CUR,APP-014,2026-03-20,STAGECOACH BUS,-34.88,DEB,1570.36,transport
TX-014-00072,AC-014-CUR,APP-014,2026-03-20,TFL TRAVEL,-39.47,DEB,1530.89,transport
TX-014-00068,AC-014-CUR,APP-014,2026-03-24,TESCO STORES,-88.96,DEB,1441.93,groceries
TX-014-00070,AC-014-CUR,APP-014,2026-03-24,STAGECOACH BUS,-40.93,DEB,1401.0,transport
TX-014-00083,AC-014-CUR,APP-014,2026-03-25,VUE CINEMA,-13.31,DEB,1387.69,entertainment
TX-014-00080,AC-014-CUR,APP-014,2026-03-26,H AND M,-84.11,DEB,1303.58,shopping
TX-014-00082,AC-014-CUR,APP-014,2026-03-26,ASOS,-89.73,DEB,1213.85,shopping
TX-014-00084,AC-014-CUR,APP-014,2026-03-26,TRANSFER TO SAVINGS ACCOUNT,-250.0,TFR,963.85,internal_transfer
TX-014-00085,AC-014-SAV,APP-014,2026-03-26,TRANSFER FROM CURRENT ACCOUNT,250.0,TFR,2883.08,internal_transfer
TX-014-00059,AC-014-CUR,APP-014,2026-03-28,ACME LTD SALARY,3235.08,BGC,4198.93,income
TX-014-00087,AC-014-CUR,APP-014,2026-04-01,RENT PROPERTYCO,-980.0,DD,3218.93,rent_mortgage
TX-014-00101,AC-014-CUR,APP-014,2026-04-01,PRET A MANGER,-19.66,DEB,3199.27,dining
TX-014-00107,AC-014-CUR,APP-014,2026-04-01,EBAY,-27.53,DEB,3171.74,shopping
TX-014-00092,AC-014-CUR,APP-014,2026-04-03,ALDI,-90.51,DEB,3081.23,groceries
TX-014-00103,AC-014-CUR,APP-014,2026-04-03,PRET A MANGER,-21.53,DEB,3059.7,dining
TX-014-00108,AC-014-CUR,APP-014,2026-04-03,VUE CINEMA,-23.07,DEB,3036.63,entertainment
TX-014-00106,AC-014-CUR,APP-014,2026-04-04,ARGOS,-58.5,DEB,2978.13,shopping
TX-014-00088,AC-014-CUR,APP-014,2026-04-05,BT BROADBAND,-96.0,DD,2882.13,utilities
TX-014-00089,AC-014-CUR,APP-014,2026-04-06,BRITISH GAS,-64.0,DD,2818.13,utilities
TX-014-00104,AC-014-CUR,APP-014,2026-04-06,GREGGS,-28.8,DEB,2789.33,dining
TX-014-00090,AC-014-CUR,APP-014,2026-04-07,CITY COUNCIL TAX,-140.0,DD,2649.33,council_tax
TX-014-00091,AC-014-CUR,APP-014,2026-04-10,DIRECT LINE INSURANCE,-60.0,DD,2589.33,insurance
TX-014-00093,AC-014-CUR,APP-014,2026-04-10,LIDL,-108.75,DEB,2480.58,groceries
TX-014-00099,AC-014-CUR,APP-014,2026-04-11,DISNEY PLUS,-10.93,DEB,2469.65,subscriptions
TX-014-00111,AC-014-SAV,APP-014,2026-04-14,TRANSFER TO CURRENT ACCOUNT,-100.0,TFR,2783.08,internal_transfer
TX-014-00112,AC-014-CUR,APP-014,2026-04-14,TRANSFER FROM SAVINGS ACCOUNT,100.0,TFR,2569.65,internal_transfer
TX-014-00102,AC-014-CUR,APP-014,2026-04-15,DELIVEROO,-19.02,DEB,2550.63,dining
TX-014-00096,AC-014-CUR,APP-014,2026-04-16,SHELL FUEL,-52.49,DEB,2498.14,transport
TX-014-00094,AC-014-CUR,APP-014,2026-04-17,ALDI,-107.48,DEB,2390.66,groceries
TX-014-00100,AC-014-CUR,APP-014,2026-04-17,AMAZON PRIME,-9.23,DEB,2381.43,subscriptions
TX-014-00098,AC-014-CUR,APP-014,2026-04-19,SPOTIFY,-9.01,DEB,2372.42,subscriptions
TX-014-00105,AC-014-CUR,APP-014,2026-04-20,DELIVEROO,-14.66,DEB,2357.76,dining
TX-014-00097,AC-014-CUR,APP-014,2026-04-23,SHELL FUEL,-45.93,DEB,2311.83,transport
TX-014-00095,AC-014-CUR,APP-014,2026-04-24,TESCO STORES,-97.26,DEB,2214.57,groceries
TX-014-00109,AC-014-CUR,APP-014,2026-04-26,TRANSFER TO SAVINGS ACCOUNT,-250.0,TFR,1964.57,internal_transfer
TX-014-00110,AC-014-SAV,APP-014,2026-04-26,TRANSFER FROM CURRENT ACCOUNT,250.0,TFR,3033.08,internal_transfer
TX-014-00086,AC-014-CUR,APP-014,2026-04-28,BLUEBIRD MEDIA PAYROLL,3163.57,BGC,5128.14,income
TX-014-00114,AC-014-CUR,APP-014,2026-05-01,RENT LETTINGS DIRECT,-980.0,DD,4148.14,rent_mortgage
TX-014-00125,AC-014-CUR,APP-014,2026-05-01,SHELL FUEL,-51.63,DEB,4096.51,transport
TX-014-00119,AC-014-CUR,APP-014,2026-05-03,ALDI,-99.98,DEB,3996.53,groceries
TX-014-00115,AC-014-CUR,APP-014,2026-05-05,BRITISH GAS,-96.0,DD,3900.53,utilities
TX-014-00116,AC-014-CUR,APP-014,2026-05-06,THAMES WATER,-64.0,DD,3836.53,utilities
TX-014-00117,AC-014-CUR,APP-014,2026-05-07,LB COUNCIL TAX,-140.0,DD,3696.53,council_tax
TX-014-00118,AC-014-CUR,APP-014,2026-05-10,DIRECT LINE INSURANCE,-60.0,DD,3636.53,insurance
TX-014-00120,AC-014-CUR,APP-014,2026-05-10,ALDI,-89.98,DEB,3546.55,groceries
TX-014-00123,AC-014-CUR,APP-014,2026-05-10,TFL TRAVEL,-49.53,DEB,3497.02,transport
TX-014-00127,AC-014-CUR,APP-014,2026-05-11,SPOTIFY,-8.36,DEB,3488.66,subscriptions
TX-014-00124,AC-014-CUR,APP-014,2026-05-12,TRAINLINE,-61.11,DEB,3427.55,transport
TX-014-00128,AC-014-CUR,APP-014,2026-05-12,JUST EAT,-33.22,DEB,3394.33,dining
TX-014-00130,AC-014-CUR,APP-014,2026-05-14,JUST EAT,-30.28,DEB,3364.05,dining
TX-014-00129,AC-014-CUR,APP-014,2026-05-16,DELIVEROO,-13.55,DEB,3350.5,dining
TX-014-00121,AC-014-CUR,APP-014,2026-05-17,MORRISONS,-104.05,DEB,3246.45,groceries
TX-014-00126,AC-014-CUR,APP-014,2026-05-19,DISNEY PLUS,-10.8,DEB,3235.65,subscriptions
TX-014-00122,AC-014-CUR,APP-014,2026-05-24,ASDA SUPERSTORE,-64.2,DEB,3171.45,groceries
TX-014-00131,AC-014-CUR,APP-014,2026-05-24,H AND M,-61.02,DEB,3110.43,shopping
TX-014-00132,AC-014-CUR,APP-014,2026-05-26,TRANSFER TO SAVINGS ACCOUNT,-250.0,TFR,2860.43,internal_transfer
TX-014-00133,AC-014-SAV,APP-014,2026-05-26,TRANSFER FROM CURRENT ACCOUNT,250.0,TFR,3283.08,internal_transfer
TX-014-00113,AC-014-CUR,APP-014,2026-05-28,CARE STAFFING PARTTIME SALARY,3068.54,BGC,5928.97,income
TX-014-00135,AC-014-CUR,APP-014,2026-06-01,RENT PROPERTYCO,-980.0,DD,4948.97,rent_mortgage
TX-014-00149,AC-014-CUR,APP-014,2026-06-02,PRET A MANGER,-18.26,DEB,4930.71,dining
TX-014-00140,AC-014-CUR,APP-014,2026-06-03,MORRISONS,-96.13,DEB,4834.58,groceries
TX-014-00148,AC-014-CUR,APP-014,2026-06-03,SPOTIFY,-11.05,DEB,4823.53,subscriptions
TX-014-00136,AC-014-CUR,APP-014,2026-06-05,EDF ENERGY,-96.0,DD,4727.53,utilities
TX-014-00137,AC-014-CUR,APP-014,2026-06-06,BT BROADBAND,-64.0,DD,4663.53,utilities
TX-014-00138,AC-014-CUR,APP-014,2026-06-07,LB COUNCIL TAX,-140.0,DD,4523.53,council_tax
TX-014-00144,AC-014-CUR,APP-014,2026-06-08,TRAINLINE,-44.96,DEB,4478.57,transport
TX-014-00139,AC-014-CUR,APP-014,2026-06-10,DIRECT LINE INSURANCE,-60.0,DD,4418.57,insurance
TX-014-00141,AC-014-CUR,APP-014,2026-06-10,TESCO STORES,-88.79,DEB,4329.78,groceries
TX-014-00147,AC-014-CUR,APP-014,2026-06-10,AMAZON PRIME,-10.47,DEB,4319.31,subscriptions
TX-014-00150,AC-014-CUR,APP-014,2026-06-11,GREGGS,-24.75,DEB,4294.56,dining
TX-014-00153,AC-014-CUR,APP-014,2026-06-14,DELIVEROO,-29.8,DEB,4264.76,dining
TX-014-00156,AC-014-CUR,APP-014,2026-06-14,ASOS,-48.22,DEB,4216.54,shopping
TX-014-00142,AC-014-CUR,APP-014,2026-06-17,TESCO STORES,-91.36,DEB,4125.18,groceries
TX-014-00155,AC-014-CUR,APP-014,2026-06-17,H AND M,-65.86,DEB,4059.32,shopping
TX-014-00158,AC-014-CUR,APP-014,2026-06-19,ODEON,-18.72,DEB,4040.6,entertainment
TX-014-00152,AC-014-CUR,APP-014,2026-06-21,JUST EAT,-10.95,DEB,4029.65,dining
TX-014-00157,AC-014-CUR,APP-014,2026-06-22,VUE CINEMA,-22.61,DEB,4007.04,entertainment
TX-014-00151,AC-014-CUR,APP-014,2026-06-23,ZTL*STREETFOOD LDN,-20.68,DEB,3986.36,dining
TX-014-00154,AC-014-CUR,APP-014,2026-06-23,H AND M,-72.76,DEB,3913.6,shopping
TX-014-00143,AC-014-CUR,APP-014,2026-06-24,SAINSBURYS,-98.5,DEB,3815.1,groceries
TX-014-00145,AC-014-CUR,APP-014,2026-06-25,TRAINLINE,-49.05,DEB,3766.05,transport
TX-014-00146,AC-014-CUR,APP-014,2026-06-25,SPOTIFY,-11.77,DEB,3754.28,subscriptions
TX-014-00159,AC-014-CUR,APP-014,2026-06-26,TRANSFER TO SAVINGS ACCOUNT,-250.0,TFR,3504.28,internal_transfer
TX-014-00160,AC-014-SAV,APP-014,2026-06-26,TRANSFER FROM CURRENT ACCOUNT,250.0,TFR,3533.08,internal_transfer
TX-014-00134,AC-014-CUR,APP-014,2026-06-28,NORTHWIND PLC SALARY,3099.61,BGC,6603.89,income
TX-015-00002,AC-015-CUR,APP-015,2026-01-01,RENT PROPERTYCO,-950.0,DD,273.6,rent_mortgage
TX-015-00014,AC-015-CUR,APP-015,2026-01-01,DISNEY PLUS,-11.5,DEB,262.1,subscriptions
TX-015-00011,AC-015-CUR,APP-015,2026-01-02,SHELL FUEL,-43.02,DEB,219.08,transport
TX-015-00007,AC-015-CUR,APP-015,2026-01-03,ASDA SUPERSTORE,-88.52,DEB,130.56,groceries
TX-015-00023,AC-015-CUR,APP-015,2026-01-03,AMAZON.CO.UK,-105.89,DEB,24.67,shopping
TX-015-00003,AC-015-CUR,APP-015,2026-01-05,THAMES WATER,-96.0,DD,-71.33,utilities
TX-015-00012,AC-015-CUR,APP-015,2026-01-05,STAGECOACH BUS,-44.63,DEB,-115.96,transport
TX-015-00019,AC-015-CUR,APP-015,2026-01-05,ARGOS,-32.88,DEB,-148.84,shopping
TX-015-00004,AC-015-CUR,APP-015,2026-01-06,THAMES WATER,-64.0,DD,-212.84,utilities
TX-015-00020,AC-015-CUR,APP-015,2026-01-06,ARGOS,-56.13,DEB,-268.97,shopping
TX-015-00025,AC-015-CUR,APP-015,2026-01-06,AMAZON.CO.UK,-55.94,DEB,-324.91,shopping
TX-015-00005,AC-015-CUR,APP-015,2026-01-07,LB COUNCIL TAX,-140.0,DD,-464.91,council_tax
TX-015-00013,AC-015-CUR,APP-015,2026-01-07,NETFLIX.COM,-10.65,DEB,-475.56,subscriptions
TX-015-00017,AC-015-CUR,APP-015,2026-01-07,JUST EAT,-14.47,DEB,-490.03,dining
TX-015-00024,AC-015-CUR,APP-015,2026-01-07,AMAZON.CO.UK REFUND,105.89,FPI,-384.14,refund
TX-015-00015,AC-015-CUR,APP-015,2026-01-09,GREGGS,-25.08,DEB,-409.22,dining
TX-015-00006,AC-015-CUR,APP-015,2026-01-10,AVIVA INSURANCE,-60.0,DD,-469.22,insurance
TX-015-00008,AC-015-CUR,APP-015,2026-01-10,ALDI,-83.66,DEB,-552.88,groceries
TX-015-00018,AC-015-CUR,APP-015,2026-01-10,AMAZON.CO.UK,-64.66,DEB,-617.54,shopping
TX-015-00026,AC-015-CUR,APP-015,2026-01-10,AMAZON.CO.UK REFUND,55.94,FPI,-561.6,refund
TX-015-00009,AC-015-CUR,APP-015,2026-01-17,LIDL,-88.68,DEB,-650.28,groceries
TX-015-00021,AC-015-CUR,APP-015,2026-01-17,ODEON,-23.24,DEB,-673.52,entertainment
TX-015-00016,AC-015-CUR,APP-015,2026-01-20,NANDOS,-27.07,DEB,-700.59,dining
TX-015-00022,AC-015-CUR,APP-015,2026-01-23,VUE CINEMA,-39.99,DEB,-740.58,entertainment
TX-015-00010,AC-015-CUR,APP-015,2026-01-24,TESCO STORES,-82.09,DEB,-822.67,groceries
TX-015-00001,AC-015-CUR,APP-015,2026-01-28,NORTHWIND PLC SALARY,2919.78,BGC,2097.11,income
TX-015-00028,AC-015-CUR,APP-015,2026-02-01,RENT PROPERTYCO,-950.0,DD,1147.11,rent_mortgage
TX-015-00051,AC-015-CUR,APP-015,2026-02-02,AMAZON.CO.UK,-90.59,DEB,1056.52,shopping
TX-015-00033,AC-015-CUR,APP-015,2026-02-03,TESCO STORES,-92.92,DEB,963.6,groceries
TX-015-00049,AC-015-CUR,APP-015,2026-02-04,AMAZON.CO.UK,-51.12,DEB,912.48,shopping
TX-015-00029,AC-015-CUR,APP-015,2026-02-05,THAMES WATER,-96.0,DD,816.48,utilities
TX-015-00030,AC-015-CUR,APP-015,2026-02-06,OCTOPUS ENERGY,-64.0,DD,752.48,utilities
TX-015-00052,AC-015-CUR,APP-015,2026-02-06,AMAZON.CO.UK REFUND,90.59,FPI,843.07,refund
TX-015-00031,AC-015-CUR,APP-015,2026-02-07,CITY COUNCIL TAX,-140.0,DD,703.07,council_tax
TX-015-00050,AC-015-CUR,APP-015,2026-02-08,AMAZON.CO.UK REFUND,51.12,FPI,754.19,refund
TX-015-00032,AC-015-CUR,APP-015,2026-02-10,AVIVA INSURANCE,-60.0,DD,694.19,insurance
TX-015-00034,AC-015-CUR,APP-015,2026-02-10,ALDI,-95.01,DEB,599.18,groceries
TX-015-00045,AC-015-CUR,APP-015,2026-02-13,ARGOS,-29.72,DEB,569.46,shopping
TX-015-00035,AC-015-CUR,APP-015,2026-02-17,ASDA SUPERSTORE,-119.97,DEB,449.49,groceries
TX-015-00048,AC-015-CUR,APP-015,2026-02-17,VUE CINEMA,-32.81,DEB,416.68,entertainment
TX-015-00040,AC-015-CUR,APP-015,2026-02-18,SPOTIFY,-8.78,DEB,407.9,subscriptions
TX-015-00041,AC-015-CUR,APP-015,2026-02-18,AMAZON PRIME,-9.84,DEB,398.06,subscriptions
TX-015-00037,AC-015-CUR,APP-015,2026-02-19,SHELL FUEL,-37.3,DEB,360.76,transport
TX-015-00043,AC-015-CUR,APP-015,2026-02-19,PRET A MANGER,-21.87,DEB,338.89,dining
TX-015-00047,AC-015-CUR,APP-015,2026-02-20,ARGOS,-66.16,DEB,272.73,shopping
TX-015-00038,AC-015-CUR,APP-015,2026-02-21,TRAINLINE,-34.95,DEB,237.78,transport
TX-015-00042,AC-015-CUR,APP-015,2026-02-22,GREGGS,-26.08,DEB,211.7,dining
